"","over_60","partnered","living_alone","Home_owner","young_child","Numb_dep","Have_dep","Main_carer_dep","PPeligible","IWSSUCP8","SIHPSWT"
"13781",0,1,0,1,NA,0,0,0,0,1812,378.452206783931
"13782",0,1,0,1,NA,0,0,0,0,1151,378.452206783931
"13783",1,1,0,1,NA,0,0,0,0,0,1105.61684773013
"13784",1,1,0,1,NA,0,0,0,0,0,1105.61684773013
"13785",0,1,0,1,3,2,1,1,1,2100,110.732862572303
"13786",0,1,0,1,3,2,1,1,1,649,110.732862572303
"13787",0,0,1,1,NA,0,0,0,0,2100,45.5685370755202
"13788",0,0,1,0,NA,0,0,0,0,0,517.165806372639
"13789",1,0,1,1,NA,0,0,0,0,0,295.959792344883
"13790",0,0,1,0,NA,0,0,0,0,0,295.959792344883
"13791",0,1,0,1,6,2,1,1,1,2472,2889.86842088659
"13792",0,1,0,1,6,2,1,1,1,907,2889.86842088659
"13793",0,0,0,1,12,2,1,1,1,960,657.297003322155
"13794",0,0,1,0,NA,0,0,0,0,1298,1113.74728622174
"13795",0,0,1,0,NA,0,0,0,0,0,1113.74728622174
"13796",0,1,0,0,0,3,1,1,1,0,174.435647631357
"13797",0,1,0,0,0,3,1,1,1,1057,174.435647631357
"13798",0,1,0,1,NA,0,0,0,0,0,524.563819812586
"13799",0,1,0,1,NA,0,0,0,0,1937,524.563819812586
"13800",1,0,1,1,NA,0,0,0,0,1596,182.471515341477
"13801",0,0,1,0,NA,0,0,0,0,1750,182.471515341477
"13802",0,0,0,0,14,1,1,1,1,0,239.317711357016
"13803",0,0,1,0,NA,0,0,0,0,400,239.317711357016
"13804",0,1,0,0,NA,0,0,0,0,3096,243.608317107951
"13805",0,1,0,0,NA,0,0,0,0,5000,243.608317107951
"13806",0,1,0,1,2,2,1,1,1,6058,926.019725469891
"13807",0,1,0,1,2,2,1,1,1,575,926.019725469891
"13808",0,0,0,0,7,3,1,1,1,2720,674.743751511171
"13809",0,0,0,0,7,3,1,1,1,60,674.743751511171
"13810",0,0,0,0,7,3,1,1,1,0,674.743751511171
"13811",1,1,0,1,NA,0,0,0,0,0,501.767235487239
"13812",1,1,0,1,NA,0,0,0,0,0,501.767235487239
"13813",1,1,0,1,NA,0,0,0,0,0,751.347724595105
"13814",1,1,0,1,NA,0,0,0,0,0,751.347724595105
"13815",1,0,1,1,NA,0,0,0,0,0,1526.46911485942
"13816",0,1,0,0,1,3,1,1,1,0,133.193207340228
"13817",0,1,0,0,1,3,1,1,1,0,133.193207340228
"13818",0,1,0,1,NA,0,0,0,0,280,365.3356831847
"13819",0,1,0,1,NA,0,0,0,0,678,365.3356831847
"13820",0,1,0,1,NA,0,0,0,0,1648,532.279618007777
"13821",1,1,0,1,NA,0,0,0,0,1000,532.279618007777
"13822",0,0,1,0,NA,0,0,0,0,0,1044.38779495104
"13823",1,0,1,1,NA,0,0,0,0,0,1239.13878992222
"13824",0,0,0,0,14,1,1,1,1,3029,52.3515866984402
"13825",1,0,1,1,NA,0,0,0,0,0,231.30086130569
"13826",1,0,1,1,NA,0,0,0,0,0,801.487024030512
"13827",1,1,0,1,NA,0,0,0,0,0,169.128658520527
"13828",1,1,0,1,NA,0,0,0,0,0,169.128658520527
"13829",0,1,0,1,NA,0,0,0,0,0,930.775578048564
"13830",1,1,0,1,NA,0,0,0,0,533,930.775578048564
"13831",0,0,1,0,NA,0,0,0,0,320,930.775578048564
"13832",0,1,0,1,NA,0,0,0,0,844,183.811479792441
"13833",0,1,0,1,NA,0,0,0,0,1500,183.811479792441
"13834",0,0,1,0,NA,0,0,0,0,670,183.811479792441
"13835",1,0,1,1,NA,0,0,0,0,0,441.489226262252
"13836",0,0,1,1,NA,0,0,0,0,2308,81.3387513787541
"13837",1,1,0,1,NA,0,0,0,0,0,1763.86951026437
"13838",1,1,0,1,NA,0,0,0,0,325,1763.86951026437
"13839",0,0,1,0,NA,0,0,0,0,630,1763.86951026437
"13840",0,1,0,1,12,2,1,1,0,785,99.2079999999999
"13841",0,1,0,1,12,2,1,1,0,1723,99.2079999999999
"13842",0,1,0,0,12,2,1,1,0,0,99.2079999999999
"13843",0,0,0,1,14,2,1,1,1,516,532.302689304365
"13844",0,0,0,0,14,2,1,1,1,688,532.302689304365
"13845",0,0,1,0,NA,0,0,0,0,1285,532.302689304365
"13846",1,0,1,1,NA,0,0,0,0,0,1018.59324572974
"13847",0,0,0,1,21,1,1,1,0,969,157.604067343314
"13848",0,0,0,0,21,1,1,1,0,419,157.604067343314
"13849",0,1,0,1,NA,0,0,0,0,0,1036.46409435741
"13850",0,1,0,1,NA,0,0,0,0,1225,1036.46409435741
"13851",0,1,0,1,NA,0,0,0,0,2486,689.773139539713
"13852",0,1,0,1,NA,0,0,0,0,1057,689.773139539713
"13853",0,1,0,1,2,2,1,1,1,2057,1200.76679184777
"13854",0,1,0,1,2,2,1,1,1,118,1200.76679184777
"13855",0,1,0,1,NA,0,0,0,0,0,1745.09668552308
"13856",0,1,0,1,NA,0,0,0,0,0,1745.09668552308
"13857",0,0,1,0,NA,0,0,0,0,750,1745.09668552308
"13858",0,0,1,0,NA,0,0,0,0,0,1745.09668552308
"13859",0,0,1,0,NA,0,0,0,0,0,1745.09668552308
"13860",0,0,1,0,NA,0,0,0,0,1418,2238.37168015776
"13861",0,0,1,0,NA,0,0,0,0,708,2238.37168015776
"13862",0,1,0,0,NA,0,0,0,0,1017,2238.37168015776
"13863",0,1,0,0,NA,0,0,0,0,974,2238.37168015776
"13864",1,1,0,0,NA,0,0,0,0,0,1256.99833010162
"13865",0,1,0,0,NA,0,0,0,0,0,1256.99833010162
"13866",0,1,0,1,13,3,1,1,0,1852,1540.03990881636
"13867",0,1,0,1,13,3,1,1,0,1250,1540.03990881636
"13868",0,1,0,0,13,3,1,1,0,600,1540.03990881636
"13869",0,1,0,0,13,3,1,1,0,80,1540.03990881636
"13870",1,0,1,0,NA,0,0,0,0,0,784.025061379557
"13871",0,1,0,1,NA,0,0,0,0,1000,1842.68027221022
"13872",0,1,0,1,NA,0,0,0,0,1055,1842.68027221022
"13873",1,0,1,0,NA,0,0,0,0,0,1842.68027221022
"13874",0,0,1,0,NA,0,0,0,0,2001,589.982794781667
"13875",0,0,1,0,NA,0,0,0,0,0,589.982794781667
"13876",1,1,0,1,NA,0,0,0,0,0,1290.7994960471
"13877",1,1,0,1,NA,0,0,0,0,0,1290.7994960471
"13878",0,0,1,1,NA,0,0,0,0,733,715.909263495322
"13879",0,0,1,0,NA,0,0,0,0,368,715.909263495322
"13880",0,0,1,0,NA,0,0,0,0,0,715.909263495322
"13881",1,1,0,1,NA,0,0,0,0,0,198.913210537135
"13882",1,1,0,1,NA,0,0,0,0,0,198.913210537135
"13883",0,1,0,0,13,2,1,1,0,0,15.5489864864865
"13884",0,1,0,0,13,2,1,1,0,0,15.5489864864865
"13885",0,1,0,0,13,2,1,0,0,300,15.5489864864865
"13886",1,1,0,1,NA,0,0,0,0,0,1115.10840500423
"13887",1,1,0,1,NA,0,0,0,0,0,1115.10840500423
"13888",0,0,0,1,4,2,1,1,1,1396,1017.20017012006
"13889",1,0,1,0,NA,0,0,0,0,0,79.2529484419819
"13890",0,0,1,0,NA,0,0,0,0,0,140.402121628493
"13891",0,1,0,1,NA,0,0,0,0,1231,888.020723623975
"13892",0,1,0,1,NA,0,0,0,0,0,888.020723623975
"13893",1,0,1,1,NA,0,0,0,0,0,60.755580657976
"13894",1,0,1,1,NA,0,0,0,0,0,135.38757991654
"13895",0,1,0,0,NA,0,0,0,0,1165,1199.73372773613
"13896",0,1,0,0,NA,0,0,0,0,700,1199.73372773613
"13897",1,1,0,1,NA,0,0,0,0,0,428.129795443975
"13898",1,1,0,1,NA,0,0,0,0,0,428.129795443975
"13899",0,0,1,0,NA,0,0,0,0,1254,272.998402973128
"13900",1,1,0,1,NA,0,0,0,0,0,1312.47899738502
"13901",1,1,0,1,NA,0,0,0,0,0,1312.47899738502
"13902",0,1,0,1,9,2,1,1,0,2019,363.45452102435
"13903",0,1,0,1,9,2,1,1,0,2302,363.45452102435
"13904",1,1,0,1,NA,0,0,0,0,1000,190.073227659796
"13905",1,1,0,1,NA,0,0,0,0,750,190.073227659796
"13906",0,0,1,0,NA,0,0,0,0,600,190.073227659796
"13907",0,0,1,0,NA,0,0,0,0,0,193.287131718933
"13908",1,0,1,0,NA,0,0,0,0,0,296.560728331927
"13909",0,1,0,1,NA,0,0,0,0,1798,267.936586493373
"13910",0,1,0,1,NA,0,0,0,0,1205,267.936586493373
"13911",1,0,1,0,NA,0,0,0,0,0,716.819987406054
"13912",0,1,0,1,NA,0,0,0,0,760,232.233462308385
"13913",0,1,0,1,NA,0,0,0,0,1093,232.233462308385
"13914",1,0,1,1,NA,0,0,0,0,0,109.283279245161
"13915",0,0,1,0,NA,0,0,0,0,0,1181.60202983574
"13916",1,0,1,1,NA,0,0,0,0,1124,1059.64666551822
"13917",0,0,1,0,NA,0,0,0,0,1941,1059.64666551822
"13918",0,1,0,0,14,1,1,1,0,1000,618.060757475566
"13919",0,1,0,0,14,1,1,1,0,2823,618.060757475566
"13920",0,1,0,1,2,1,1,1,1,624,763.39279533729
"13921",0,1,0,1,2,1,1,1,1,82,763.39279533729
"13922",0,1,0,1,NA,0,0,0,0,2952,557.145437050514
"13923",0,1,0,1,NA,0,0,0,0,711,557.145437050514
"13924",0,0,1,0,NA,0,0,0,0,675,608.784584581489
"13925",0,0,1,0,NA,0,0,0,0,964,608.784584581489
"13926",1,0,1,1,NA,0,0,0,0,0,258.966649227967
"13927",0,1,0,1,NA,0,0,0,0,1504,1481.5919758909
"13928",0,1,0,1,NA,0,0,0,0,100,1481.5919758909
"13929",0,1,0,0,NA,0,0,0,0,800,312.419606677612
"13930",0,1,0,0,NA,0,0,0,0,470,312.419606677612
"13931",1,1,0,0,NA,0,0,0,0,0,470.071808199288
"13932",1,1,0,0,NA,0,0,0,0,0,470.071808199288
"13933",0,1,0,1,16,1,1,1,0,1150,918.220425335306
"13934",0,1,0,1,16,1,1,1,0,900,918.220425335306
"13935",0,1,0,0,16,1,1,1,0,0,918.220425335306
"13936",0,0,1,0,NA,0,0,0,0,1200,918.220425335306
"13937",0,1,0,1,3,3,1,0,0,660,41.4568059163393
"13938",0,1,0,0,3,3,1,1,1,0,41.4568059163393
"13939",0,1,0,0,3,3,1,1,1,0,41.4568059163393
"13940",0,0,1,0,NA,0,0,0,0,0,41.4568059163393
"13941",1,1,0,0,NA,0,0,0,0,0,506.313642782378
"13942",1,1,0,0,NA,0,0,0,0,0,506.313642782378
"13943",0,1,0,1,NA,0,0,0,0,1240,226.377413617337
"13944",0,1,0,1,NA,0,0,0,0,910,226.377413617337
"13945",0,1,0,0,NA,0,0,0,0,950,226.377413617337
"13946",0,1,0,0,NA,0,0,0,0,1150,226.377413617337
"13947",1,0,1,1,NA,0,0,0,0,0,125.532856892272
"13948",0,0,1,1,NA,0,0,0,0,0,110.172969040141
"13949",0,0,1,1,NA,0,0,0,0,906,110.172969040141
"13950",1,0,1,1,NA,0,0,0,0,0,89.0417191819444
"13951",0,1,0,0,7,3,1,1,0,1600,215.332593502851
"13952",0,1,0,0,7,3,1,1,0,0,215.332593502851
"13953",1,0,1,1,NA,0,0,0,0,977,625.410325147553
"13954",0,0,1,0,NA,0,0,0,0,750,625.410325147553
"13955",1,0,1,1,NA,0,0,0,0,0,1097.87629265428
"13956",1,0,1,0,NA,0,0,0,0,0,225.52963425757
"13957",0,1,0,0,8,1,1,1,0,1177,1518.01674691481
"13958",0,1,0,0,8,1,1,1,0,0,1518.01674691481
"13959",0,0,0,1,4,1,1,1,1,2653,362.656202097891
"13960",0,1,0,1,11,3,1,1,0,4327,1380.62429833465
"13961",0,1,0,0,11,3,1,1,0,1250,1380.62429833465
"13962",0,1,0,0,11,3,1,1,0,0,1380.62429833465
"13963",0,1,0,0,11,3,1,1,0,0,1380.62429833465
"13964",0,0,1,0,NA,0,0,0,0,0,286.006811168487
"13965",1,0,1,0,NA,0,0,0,0,0,533.307140549836
"13966",0,0,0,0,14,1,1,1,1,0,937.634542514248
"13967",0,1,0,1,2,4,1,0,0,1635,2431.99960632023
"13968",0,1,0,1,2,4,1,1,1,0,2431.99960632023
"13969",0,0,0,0,9,1,1,1,1,978,730.890998933204
"13970",1,1,0,1,NA,0,0,0,0,2396,234.771877762379
"13971",1,1,0,1,NA,0,0,0,0,0,234.771877762379
"13972",0,1,0,1,6,3,1,1,1,959,1891.04459467495
"13973",0,1,0,1,6,3,1,1,1,750,1891.04459467495
"13974",0,1,0,1,11,2,1,1,0,1841,161.938109628034
"13975",0,1,0,1,11,2,1,1,0,750,161.938109628034
"13976",0,0,1,0,NA,0,0,0,0,1174,264.048470179688
"13977",0,0,1,0,NA,0,0,0,0,1786,264.048470179688
"13978",1,1,0,1,NA,0,0,0,0,1000,971.537691150201
"13979",1,1,0,1,NA,0,0,0,0,896,971.537691150201
"13980",0,0,1,0,NA,0,0,0,0,1918,971.537691150201
"13981",0,1,0,1,NA,0,0,0,0,2237,1816.36920348708
"13982",0,1,0,1,NA,0,0,0,0,0,1816.36920348708
"13983",0,0,1,0,NA,0,0,0,0,1500,1816.36920348708
"13984",1,1,0,1,NA,0,0,0,0,0,738.696762782383
"13985",1,1,0,1,NA,0,0,0,0,0,738.696762782383
"13986",0,0,1,0,NA,0,0,0,0,0,1784.35439350751
"13987",0,0,1,0,NA,0,0,0,0,0,1784.35439350751
"13988",0,1,0,0,NA,0,0,0,0,0,1126.59121911127
"13989",0,1,0,0,NA,0,0,0,0,0,1126.59121911127
"13990",0,0,1,0,NA,0,0,0,0,469,1126.59121911127
"13991",0,1,0,1,0,1,1,1,1,2197,798.976053177357
"13992",0,1,0,1,0,1,1,1,1,0,798.976053177357
"13993",1,0,1,1,NA,0,0,0,0,0,51.1994989771126
"13994",1,0,1,0,NA,0,0,0,0,0,51.1994989771126
"13995",0,1,0,1,NA,0,0,0,0,0,120.549750689023
"13996",0,1,0,1,NA,0,0,0,0,1550,120.549750689023
"13997",1,1,0,1,NA,0,0,0,0,0,265.77163884613
"13998",1,1,0,1,NA,0,0,0,0,0,265.77163884613
"13999",0,1,0,0,9,3,1,0,0,0,50.2436510607636
"14000",0,1,0,0,9,3,1,0,0,0,50.2436510607636
"14001",0,1,0,0,9,3,1,0,0,0,50.2436510607636
"14002",0,0,1,0,NA,0,0,0,0,0,2067.37278463175
"14003",0,1,0,1,4,2,1,1,1,2742,32.6659362549878
"14004",0,1,0,1,4,2,1,1,1,2350,32.6659362549878
"14005",0,1,0,1,0,1,1,1,1,1836,503.310927090057
"14006",0,1,0,1,0,1,1,1,1,0,503.310927090057
"14007",0,1,0,1,2,1,1,1,1,3195,769.445761037443
"14008",0,1,0,1,2,1,1,1,1,609,769.445761037443
"14009",0,1,0,1,11,2,1,1,0,3732,902.859467403445
"14010",0,1,0,1,11,2,1,1,0,0,902.859467403445
"14011",0,1,0,0,11,2,1,1,0,0,902.859467403445
"14012",0,1,0,1,5,1,1,1,1,1388,336.479874399476
"14013",0,1,0,1,5,1,1,1,1,1308,336.479874399476
"14014",1,0,1,0,NA,0,0,0,0,0,140.129565885781
"14015",0,0,1,1,NA,0,0,0,0,1984,722.940398943721
"14016",0,1,0,1,17,1,1,1,0,250,206.273212279905
"14017",0,1,0,1,17,1,1,1,0,2265,206.273212279905
"14018",0,1,0,0,17,1,1,1,0,0,206.273212279905
"14019",0,0,1,0,NA,0,0,0,0,0,206.273212279905
"14020",0,0,0,1,19,1,1,1,0,949,163.70561626229
"14021",0,0,0,0,19,1,1,1,0,0,163.70561626229
"14022",0,1,0,1,NA,0,0,0,0,2451,194.133619053577
"14023",0,1,0,0,NA,0,0,0,0,0,194.133619053577
"14024",0,0,1,0,NA,0,0,0,0,115,194.133619053577
"14025",0,1,0,0,NA,0,0,0,0,2076,551.029674120695
"14026",0,1,0,0,NA,0,0,0,0,958,551.029674120695
"14027",1,0,1,0,NA,0,0,0,0,0,655.247753424845
"14028",0,1,0,1,NA,0,0,0,0,657,300.69345192481
"14029",1,1,0,1,NA,0,0,0,0,1750,300.69345192481
"14030",0,1,0,1,NA,0,0,0,0,2048,1602.44895949895
"14031",0,1,0,1,NA,0,0,0,0,0,1602.44895949895
"14032",0,0,1,1,NA,0,0,0,0,2799,108.463392138723
"14033",0,0,1,0,NA,0,0,0,0,0,118.29153564829
"14034",0,0,1,0,NA,0,0,0,0,0,118.29153564829
"14035",0,0,1,0,NA,0,0,0,0,0,118.29153564829
"14036",0,0,0,1,20,1,1,1,0,0,788.679442653713
"14037",0,0,0,0,20,1,1,1,0,300,788.679442653713
"14038",0,1,0,0,12,3,1,1,0,0,1083.68381460368
"14039",0,1,0,0,12,3,1,0,0,5451,1083.68381460368
"14040",0,1,0,0,12,3,1,1,0,0,1083.68381460368
"14041",0,1,0,0,12,3,1,1,0,0,1083.68381460368
"14042",0,1,0,1,13,2,1,1,0,1373,86.2135976767673
"14043",0,1,0,1,13,2,1,1,0,900,86.2135976767673
"14044",0,1,0,0,13,2,1,1,0,250,86.2135976767673
"14045",1,1,0,1,NA,0,0,0,0,0,804.318003728101
"14046",1,1,0,1,NA,0,0,0,0,0,804.318003728101
"14047",0,1,0,1,3,3,1,1,1,11953,2427.13545270268
"14048",0,1,0,1,3,3,1,1,1,7288,2427.13545270268
"14049",0,1,0,0,1,1,1,1,1,0,1139.86417052554
"14050",0,1,0,0,1,1,1,1,1,1672,1139.86417052554
"14051",0,1,0,1,3,2,1,1,1,1630,283.876416952844
"14052",0,1,0,1,3,2,1,1,1,827,283.876416952844
"14053",1,1,0,1,NA,0,0,0,0,96,25.9946103454564
"14054",1,1,0,1,NA,0,0,0,0,10,25.9946103454564
"14055",0,0,1,0,NA,0,0,0,0,1285,25.9946103454564
"14056",1,1,0,1,NA,0,0,0,0,2742,669.392657020699
"14057",1,1,0,1,NA,0,0,0,0,0,669.392657020699
"14058",1,0,1,1,NA,0,0,0,0,0,598.875705767576
"14059",1,1,0,1,NA,0,0,0,0,1134,1846.23488200384
"14060",0,1,0,1,NA,0,0,0,0,600,1846.23488200384
"14061",0,0,1,0,NA,0,0,0,0,1510,1846.23488200384
"14062",0,0,1,0,NA,0,0,0,0,1553,1846.23488200384
"14063",0,1,0,1,5,2,1,1,1,3024,97.2226160982336
"14064",0,1,0,1,5,2,1,1,1,2142,97.2226160982336
"14065",0,0,1,1,NA,0,0,0,0,293,398.219505243289
"14066",0,0,0,0,12,1,1,1,1,578,735.833269392317
"14067",1,0,1,1,NA,0,0,0,0,0,273.645855038035
"14068",0,1,0,1,7,3,1,1,0,3010,1318.25180015291
"14069",0,1,0,1,7,3,1,1,0,2772,1318.25180015291
"14070",0,1,0,0,7,3,1,1,0,1442,1318.25180015291
"14071",1,1,0,0,NA,0,0,0,0,0,334.324564457027
"14072",1,1,0,0,NA,0,0,0,0,0,334.324564457027
"14073",0,0,1,0,NA,0,0,0,0,0,334.324564457027
"14074",1,0,1,1,NA,0,0,0,0,213,513.595235279401
"14075",1,1,0,1,NA,0,0,0,0,0,1917.71371777123
"14076",1,1,0,1,NA,0,0,0,0,0,1917.71371777123
"14077",1,0,1,0,NA,0,0,0,0,0,985.307630406509
"14078",1,1,0,1,NA,0,0,0,0,0,957.593718442403
"14079",1,1,0,1,NA,0,0,0,0,0,957.593718442403
"14080",1,1,0,1,NA,0,0,0,0,0,435.553984893885
"14081",1,1,0,1,NA,0,0,0,0,0,435.553984893885
"14082",0,1,0,0,20,2,1,1,0,1034,335.671328999577
"14083",0,1,0,0,20,2,1,1,0,1020,335.671328999577
"14084",0,1,0,0,20,2,1,1,0,0,335.671328999577
"14085",0,1,0,0,20,2,1,1,0,375,335.671328999577
"14086",0,0,1,0,NA,0,0,0,0,982,335.671328999577
"14087",1,1,0,1,NA,0,0,0,0,0,706.742666920476
"14088",0,1,0,1,NA,0,0,0,0,5918,706.742666920476
"14089",0,1,0,0,23,1,1,0,0,0,1629.07642496149
"14090",0,1,0,0,23,1,1,0,0,0,1629.07642496149
"14091",0,1,0,0,23,1,1,0,0,0,1629.07642496149
"14092",0,0,1,1,NA,0,0,0,0,1567,1629.07642496149
"14093",0,1,0,0,NA,0,0,0,0,738,188.641485262944
"14094",0,1,0,0,NA,0,0,0,0,500,188.641485262944
"14095",1,0,1,1,NA,0,0,0,0,0,352.546852089083
"14096",0,0,1,0,NA,0,0,0,0,1306,17.3513123520752
"14097",0,0,1,0,NA,0,0,0,0,1185,17.3513123520752
"14098",0,0,0,1,14,1,1,1,1,1085,1636.02422906662
"14099",1,1,0,0,NA,0,0,0,0,0,129.971668246108
"14100",1,1,0,0,NA,0,0,0,0,0,129.971668246108
"14101",0,0,0,0,4,3,1,1,1,0,126.220791773911
"14102",0,1,0,1,8,1,1,1,0,671,3276.3585686652
"14103",0,1,0,1,8,1,1,1,0,1592,3276.3585686652
"14104",0,0,1,0,NA,0,0,0,0,1374,3276.3585686652
"14105",0,0,1,0,NA,0,0,0,0,750,3276.3585686652
"14106",0,0,1,0,NA,0,0,0,0,0,374.111363433931
"14107",0,0,1,0,NA,0,0,0,0,0,374.111363433931
"14108",0,0,1,0,NA,0,0,0,0,550,374.111363433931
"14109",0,0,1,0,NA,0,0,0,0,550,374.111363433931
"14110",0,1,0,1,10,2,1,1,0,1000,1159.58627796734
"14111",0,1,0,1,10,2,1,1,0,1048,1159.58627796734
"14112",1,1,0,1,NA,0,0,0,0,0,366.647502141531
"14113",1,1,0,1,NA,0,0,0,0,0,366.647502141531
"14114",0,0,1,0,NA,0,0,0,0,0,171.834906853293
"14115",0,0,1,0,NA,0,0,0,0,425,171.834906853293
"14116",0,1,0,1,NA,0,0,0,0,2075,1511.87902828423
"14117",0,1,0,1,NA,0,0,0,0,0,1511.87902828423
"14118",1,1,0,1,NA,0,0,0,0,900,747.725036776362
"14119",1,1,0,1,NA,0,0,0,0,300,747.725036776362
"14120",0,1,0,1,1,2,1,1,1,375,1837.44992379508
"14121",0,1,0,1,1,2,1,1,1,1486,1837.44992379508
"14122",1,0,1,1,NA,0,0,0,0,0,702.405878031895
"14123",1,0,1,0,NA,0,0,0,0,0,65.0926094427902
"14124",1,0,1,0,NA,0,0,0,0,0,146.454825035556
"14125",0,0,1,0,NA,0,0,0,0,720,146.454825035556
"14126",0,1,0,1,NA,0,0,0,0,1823,1630.40230878726
"14127",0,1,0,1,NA,0,0,0,0,1450,1630.40230878726
"14128",1,1,0,1,NA,0,0,0,0,2884,151.007965795879
"14129",0,1,0,1,NA,0,0,0,0,1364,151.007965795879
"14130",0,1,0,0,NA,0,0,0,0,2153,1303.28383502944
"14131",0,1,0,0,NA,0,0,0,0,2064,1303.28383502944
"14132",1,0,1,0,NA,0,0,0,0,250,105.898869609761
"14133",1,0,1,1,NA,0,0,0,0,0,876.088848444849
"14134",0,0,1,1,NA,0,0,0,0,1808,1581.32091707818
"14135",0,1,0,1,17,2,1,1,0,2110,324.984340441512
"14136",0,1,0,1,17,2,1,1,0,2167,324.984340441512
"14137",0,1,0,0,17,2,1,1,0,310,324.984340441512
"14138",0,1,0,0,17,2,1,1,0,0,324.984340441512
"14139",1,0,1,1,NA,0,0,0,0,500,167.288199411772
"14140",0,1,0,0,10,3,1,1,0,1308,528.635457069119
"14141",0,1,0,1,10,3,1,1,0,3268,528.635457069119
"14142",0,1,0,0,10,3,1,1,0,130,528.635457069119
"14143",1,0,1,1,NA,0,0,0,0,0,1314.71650174463
"14144",0,0,1,1,NA,0,0,0,0,850,154.246550118607
"14145",1,1,0,1,NA,0,0,0,0,0,96.0277315942596
"14146",1,1,0,1,NA,0,0,0,0,0,96.0277315942596
"14147",0,1,0,0,8,4,1,1,0,0,1101.81648308525
"14148",0,1,0,0,8,4,1,1,0,1419,1101.81648308525
"14149",0,1,0,0,8,4,1,1,0,1055,1101.81648308525
"14150",0,0,1,1,NA,0,0,0,0,1650,382.343196758397
"14151",0,0,1,0,NA,0,0,0,0,0,127.692518821464
"14152",1,1,0,1,NA,0,0,0,0,1846,175.323099123579
"14153",1,1,0,1,NA,0,0,0,0,0,175.323099123579
"14154",0,1,0,1,7,4,1,1,0,0,15.2794960476273
"14155",0,1,0,1,7,4,1,1,0,0,15.2794960476273
"14156",1,1,0,1,NA,0,0,0,0,0,943.199300107176
"14157",1,1,0,1,NA,0,0,0,0,0,943.199300107176
"14158",1,1,0,1,NA,0,0,0,0,0,659.828102637299
"14159",1,1,0,1,NA,0,0,0,0,0,659.828102637299
"14160",0,1,0,1,2,2,1,1,1,3375,936.852842157408
"14161",0,1,0,1,2,2,1,1,1,4500,936.852842157408
"14162",0,1,0,1,NA,0,0,0,0,1251,129.750769931858
"14163",0,1,0,1,NA,0,0,0,0,0,129.750769931858
"14164",0,0,0,1,15,1,1,1,0,2127,99.1525920828895
"14165",0,0,0,0,15,1,1,1,0,0,99.1525920828895
"14166",0,0,1,0,NA,0,0,0,0,0,99.1525920828895
"14167",0,0,1,0,NA,0,0,0,0,1601,99.1525920828895
"14168",0,1,0,0,8,1,1,1,0,0,1659.71896292349
"14169",0,1,0,0,8,1,1,1,0,0,1659.71896292349
"14170",0,0,1,0,NA,0,0,0,0,788,1659.71896292349
"14171",0,0,1,0,NA,0,0,0,0,805,1659.71896292349
"14172",0,0,1,0,NA,0,0,0,0,538,1659.71896292349
"14173",0,1,0,0,1,1,1,1,1,700,140.472024414532
"14174",0,1,0,0,1,1,1,1,1,1247,140.472024414532
"14175",0,1,0,1,1,1,1,1,1,308,257.027427162284
"14176",0,1,0,1,1,1,1,1,1,1384,257.027427162284
"14177",1,1,0,1,NA,0,0,0,0,0,605.476919695667
"14178",1,1,0,1,NA,0,0,0,0,0,605.476919695667
"14179",0,1,0,1,NA,0,0,0,0,1738,133.678349117767
"14180",0,1,0,1,NA,0,0,0,0,550,133.678349117767
"14181",0,1,0,0,NA,0,0,0,0,2397,616.203600347223
"14182",0,1,0,0,NA,0,0,0,0,1362,616.203600347223
"14183",0,0,1,0,NA,0,0,0,0,0,212.515703514617
"14184",1,1,0,0,NA,0,0,0,0,0,263.435367303927
"14185",1,1,0,0,NA,0,0,0,0,0,263.435367303927
"14186",0,1,0,1,7,2,1,1,0,2211,142.012381561702
"14187",0,1,0,1,7,2,1,1,0,1788,142.012381561702
"14188",0,0,0,1,11,2,1,1,1,388,861.753372775029
"14189",0,1,0,1,NA,0,0,0,0,1000,95.1724089957404
"14190",0,1,0,1,NA,0,0,0,0,1439,95.1724089957404
"14191",0,1,0,1,NA,0,0,0,0,0,524.895272184032
"14192",0,1,0,1,NA,0,0,0,0,1000,524.895272184032
"14193",0,0,1,0,NA,0,0,0,0,0,524.895272184032
"14194",1,0,1,1,NA,0,0,0,0,153,1020.98728211863
"14195",0,1,0,1,5,2,1,1,1,1274,179.108558491444
"14196",0,1,0,1,5,2,1,1,1,900,179.108558491444
"14197",0,1,0,1,NA,0,0,0,0,0,579.190770773996
"14198",0,1,0,1,NA,0,0,0,0,786,579.190770773996
"14199",1,0,1,1,NA,0,0,0,0,0,669.907797629846
"14200",0,1,0,1,NA,0,0,0,0,650,476.557818836409
"14201",0,1,0,1,NA,0,0,0,0,780,476.557818836409
"14202",1,0,1,1,NA,0,0,0,0,0,116.248838765498
"14203",1,1,0,1,NA,0,0,0,0,0,702.375914514137
"14204",1,1,0,1,NA,0,0,0,0,0,702.375914514137
"14205",0,1,0,1,2,1,1,1,1,1050,1179.84249079752
"14206",0,1,0,1,2,1,1,1,1,1269,1179.84249079752
"14207",1,0,1,0,NA,0,0,0,0,0,1097.97645506555
"14208",0,0,0,0,20,1,1,1,0,0,127.913910727996
"14209",0,0,0,0,20,1,1,1,0,0,127.913910727996
"14210",0,0,1,0,NA,0,0,0,0,0,127.913910727996
