"AGEEC","wage","over_60","partnered","living_alone","Have_dep","Home_owner","HECSDebt","young_child","partner_earnings","Numb_dep","Rent","Main_carer_dep","PPeligible","child_ages","hours","TotalGovtPay_Stated","DispInc_Stated","EmployeeInc_Stated","AgedPen_Stated","FTB_Stated","PP_Stated","CRA_Stated","JSP_Stated","JSP_SIH_Modelled","FTB_SIH_Modelled","PP_SIH_Modelled","AgedPen_SIH_Modelled","CRA_SIH_Modelled","net_income","income_tax","work_income","JSP","PP_Pay","RA","ES","taxable_benefit","gross_income","gross_fam_income","net_fam_a_income","net_fam_b_income","HECS_payment"
54,43.2666666666667,0,1,0,1,1,0,17,1050,1,NA,1,0,"",60,0,1824.72,2596,0,0,0,0,0,0,0,0,0,0,1875.92230769231,720.077692307692,2596,0,0,0,0,0,2596,2616.19230769231,0,0,0
54,31.9117647058824,0,1,0,1,0,0,17,2455,1,0,1,0,"",34,0,906.85,1085,0,0,0,0,0,0,0,0,0,0,894.932692307692,190.067307692308,1085,0,0,0,0,0,1085,1132.21153846154,0,0,0
17,0,0,1,0,1,0,0,17,3505,1,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,318.253846153846,0,0,0
37,42.9615384615385,0,1,0,0,1,0,NA,870.69,0,NA,0,0,"",26,0,980.92,1117,0,0,0,0,0,0,0,0,0,0,916.532692307692,200.467307692308,1117,0,0,0,0,0,1117,1133.74403846154,0,0,0
41,10.4130434782609,0,1,0,0,1,0,NA,1136,0,NA,0,0,"",46,0,763.67,479,0,0,0,0,0,0,0,0,0,0,473.643038461538,11.4569615384615,479,2.15000000000001,0,0,3.95,2.15000000000001,481.15,502.996153846154,0,0,0
35,25.3636363636364,0,1,0,1,0,20000,1,1805,1,670,1,1,"1",22,44,583.23,558,0,44,0,0,0,0,0,0,0,0,715.440288461538,26.0584615384615,558,0,0,80.56875,3.95,0,558,592.711538461538,98.98,0,0
36,31.4561403508772,0,1,0,1,0,0,1,570,1,670,1,1,"1",57,0,1398.2,1793,0,0,0,0,0,0,0,0,0,0,1370.03230769231,422.967692307692,1793,0,0,0,0,0,1793,1803.96153846154,0,0,0
62,0,1,1,0,1,1,0,15,8091.85,1,NA,1,0,"",0,0,3680.82,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,406.4625,0,0,0
15,0,0,1,0,1,0,0,15,12922.45,1,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,499.358653846154,0,0,0
41,0,0,1,0,0,0,0,NA,0,0,240,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.35,0,0,250.85,0,41.55,3.95,250.85,250.85,250.85,0,0,0
46,0,0,1,0,0,0,0,NA,0,0,240,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.35,0,0,250.85,0,41.55,3.95,250.85,250.85,250.85,0,0,0
55,65.525,0,1,0,0,1,0,NA,0,0,NA,0,0,"",40,0,2455.6,2621,0,0,0,0,0,0,0,0,0,0,1891.67230769231,729.327692307692,2621,0,0,0,0,0,2621,2621,0,0,0
42,0,0,1,0,0,0,0,NA,3132.39,0,0,0,0,"",40,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,311.088269230769,0,0,0
23,25.6166666666667,0,0,1,0,0,0,NA,0,0,0,0,0,"",60,0,1239.48,1537,0,0,0,0,0,0,0,0,0,0,1200.03269230769,336.967307692308,1537,0,0,0,0,0,1537,1537,0,0,0
48,86.7090909090909,0,1,0,1,1,0,7,2003,3,NA,1,0,"7,9,11",55,0,3284,4769,0,0,0,0,0,0,0,0,0,0,3140.31538461538,1628.68461538462,4769,0,0,0,0,0,4769,4807.51923076923,0,0,0
44,58,0,1,0,1,1,0,7,4817,3,NA,1,0,"7,9,11",33,0,1516.25,1914,0,0,0,0,0,0,0,0,0,0,1451.57105769231,467.737692307692,1914,0,0,0,0,0,1914,2006.63461538462,5.30874999999997,0,0
34,67.125,0,1,0,0,1,0,NA,1564,0,NA,0,0,"",40,0,1971.87,2685,0,0,0,0,0,0,0,0,0,0,1931.99230769231,753.007692307692,2685,0,0,0,0,0,2685,2715.07692307692,0,0,0
30,44.4,0,1,0,0,1,0,NA,2689,0,NA,0,0,"",35,0,1292.91,1554,0,0,0,0,0,0,0,0,0,0,1211.50769230769,342.492307692308,1554,0,0,0,0,0,1554,1605.71153846154,0,0,0
47,27.7777777777778,0,0,1,0,0,0,NA,0,0,840,0,0,"",45,0,1023.07,1250,0,0,0,0,0,0,145.93,0,0,50.12,1006.30769230769,243.692307692308,1250,0,0,0,0,0,1250,1250,0,0,0
43,30.2,0,1,0,1,1,0,17,1512,1,NA,1,0,"",20,0,568.07,604,0,0,0,0,0,0,0,0,0,0,569.201538461538,34.7984615384615,604,0,0,0,0,0,604,633.076923076923,0,0,0
44,32.8,0,1,0,1,1,0,17,808.06,1,NA,1,0,"",40,0,1067.92,1312,0,0,0,0,0,0,43.89,0,0,0,1048.15769230769,263.842307692308,1312,0,0,0,0,0,1312,1327.53961538462,0,0,0
17,13.3333333333333,0,1,0,1,0,0,17,1920.06,1,0,1,0,"",15,0,200,200,0,0,0,0,0,0,0,0,0,0,373.5,0,200,169.55,0,0,3.95,169.55,369.55,406.474230769231,0,0,0
19,16.6315789473684,0,0,1,0,0,0,NA,0,0,0,0,0,"",38,0,586.82,632,0,0,0,0,0,0,0,0,0,0,591.881538461538,40.1184615384615,632,0,0,0,0,0,632,632,0,0,0
32,26.3684210526316,0,1,0,1,1,0,1,540,1,NA,1,1,"1",38,42,1061.65,1002,0,42,0,0,0,0,66.34,0,0,0,941.325384615385,163.092307692308,1002,0,0,0,3.95,0,1002,1012.38461538462,76.4276923076923,22.04,0
30,26.9,0,1,0,1,1,0,1,1208.06,1,NA,1,1,"1",20,47,571.69,538,0,0,0,0,0,0,0,0,0,0,618.671538461538,22.2584615384615,538,0,0,0,3.95,0,538,561.231923076923,98.98,0,0
40,6.4,0,1,0,1,1,0,1,1500,1,NA,1,1,"1",30,1150.05,1585.19,192,0,0,409.05,0,0,0,0,0,0,0,469.28,0,192,0,174.35,0,3.95,174.35,366.35,395.196153846154,98.98,0,0
42,39.4736842105263,0,1,0,1,1,5000,1,959,1,NA,1,1,"1",38,0,1175.17,1500,0,0,0,0,0,0,107.1,0,0,0,1129.94769230769,324.942307692308,1500,0,0,0,0,0,1500,1518.44230769231,29.89,0,75
50,39.66,0,1,0,1,1,0,6,1006,2,NA,1,1,"6,7",50,0,1501.41,1983,0,0,0,0,0,0,0,0,0,0,1489.73230769231,493.267692307692,1983,0,0,0,0,0,1983,2002.34615384615,0,0,0
39,26.4736842105263,0,1,0,1,1,0,6,1983,2,NA,1,1,"6,7",38,0,862.8,1006,0,0,0,0,0,0,0,0,0,0,1013.66288461538,164.392307692308,1006,0,0,0,3.95,0,1006,1044.13461538462,168.105192307692,0,0
49,0,0,1,0,1,1,0,11,864,3,NA,1,0,"11,14",0,314,314,0,0,314,0,0,0,0,455.84,0,0,0,500.61,0,0,250.85,0,0,3.95,250.85,250.85,267.465384615385,227.71,18.1,0
49,16.12,0,1,0,1,1,0,11,58,3,NA,1,0,"11,14",50,0,735.37,806,0,0,0,0,0,0,0,0,0,0,1058.27692307692,90.1730769230769,806,0,0,0,3.95,0,806,807.115384615385,227.71,110.79,0
17,14.5,0,1,0,1,0,0,11,806,3,0,1,0,"11,14",4,0,58,58,0,0,0,0,0,0,0,0,0,0,562.28,0,58,247.85,0,0,3.95,247.85,305.85,321.35,227.71,24.77,0
26,43.15,0,1,0,0,0,20000,NA,1314,0,602,0,0,"",40,0,1353.4,1726,0,0,0,0,0,0,0,0,0,0,1215.41769230769,398.392307692308,1726,0,0,0,0,0,1726,1751.26923076923,0,0,112.19
27,31.5853658536585,0,1,0,0,0,22000,NA,1744.42,0,602,0,0,"",41,0,1084.8,1295,0,0,0,0,0,0,0,0,0,0,984.882692307692,258.317307692308,1295,0,0,0,0,0,1295,1328.54653846154,0,0,51.8
42,23.1944444444444,0,0,1,0,0,0,NA,0,0,0,0,0,"",36,0,792.22,835,0,0,0,0,0,0,0,0,0,0,733.951923076923,101.048076923077,835,0,0,0,0,0,835,835,0,0,0
34,45.7142857142857,0,0,1,0,0,0,NA,0,0,740,0,0,"",35,0,1294.67,1600,0,0,0,0,0,0,0,0,0,0,1242.55769230769,357.442307692308,1600,0,0,0,0,0,1600,1600,0,0,0
28,0,0,1,0,1,1,0,0,2146,1,NA,1,1,"0",12,0,535.9,0,0,0,0,0,0,0,0,0,0,0,353.78,0,0,0,250.85,0,3.95,250.85,250.85,292.119230769231,98.98,0,0
29,41,0,1,0,1,1,37000,0,575,1,NA,1,1,"0",50,0,1597.91,2050,0,0,0,0,0,0,0,0,0,0,1367.94230769231,518.057692307692,2050,0,0,0,0,0,2050,2061.05769230769,0,0,164
56,19.1833333333333,0,1,0,0,1,0,NA,767,0,NA,0,0,"",60,0,958.05,1151,0,0,0,0,0,0,0,0,0,0,939.482692307692,211.517307692308,1151,0,0,0,0,0,1151,1165.75,0,0,0
56,30.68,0,1,0,0,1,0,NA,1151,0,NA,0,0,"",25,0,691.6,767,0,0,0,0,0,0,0,0,0,0,691.451923076923,75.5480769230769,767,0,0,0,0,0,767,789.134615384615,0,0,0
35,30.952380952381,0,0,1,0,0,0,NA,0,0,450,0,0,"",21,0,599.64,650,0,0,0,0,0,0,0,0,0,0,606.461538461538,43.5384615384615,650,0,0,0,0,0,650,650,0,0,0
57,29.625,0,0,1,0,1,0,NA,0,0,NA,0,0,"",48,0,1137.2,1422,0,0,0,0,0,0,0,0,0,0,1122.40769230769,299.592307692308,1422,0,0,0,0,0,1422,1422,0,0,0
39,31.25,0,0,0,1,0,0,5,0,3,700,1,1,"5,7,11",16,612.9,1102.09,500,0,349,162,90,0,0,399.84,225.51,0,0,1263.88841826923,28.7028317307692,500,0,223.71,91.00125,4.75,223.71,723.71,723.71,296.94,176.19,0
34,40,0,0,0,1,0,1200,3,0,3,660,1,1,"3,5,8",38,0,1428.55,1520,0,0,0,0,0,0,164.79,0,0,29.63,1620.46817307692,331.442307692308,1520,0,0,91.00125,4.75,0,1520,1520,157.636153846154,201.6,23.0769230769231
49,28.6666666666667,0,1,0,1,0,0,15,1362,3,950,1,0,"",15,370.37,815.37,430,0,356.87,0,13.5,0,0,356.87,0,0,69.54,550.435783653846,6.06546634615386,430,31.55,0,91.00125,3.95,31.55,461.55,487.742307692308,0,0,0
52,28.4864864864865,0,1,0,1,0,0,15,753,3,950,1,0,"",37,0,894.33,1054,0,0,0,0,0,0,0,0,0,0,874.007692307692,179.992307692308,1054,0,0,0,0,0,1054,1068.48076923077,0,0,0
19,13.3913043478261,0,1,0,1,0,0,15,1499,3,950,1,0,"",23,0,308,308,0,0,0,0,0,0,0,0,0,0,507.70125,0,308,104.75,0,91.00125,3.95,104.75,412.75,441.576923076923,0,0,0
16,0,0,1,0,1,0,0,15,1807,3,950,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.80125,0,0,250.85,0,91.00125,3.95,250.85,250.85,285.6,0,0,0
15,0,0,1,0,1,0,0,15,1807,3,950,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.80125,0,0,250.85,0,91.00125,3.95,250.85,250.85,285.6,0,0,0
62,17.26,1,1,0,0,1,0,NA,1136.02,0,NA,0,0,"",50,0,1712.92,863,0,0,0,0,0,0,0,0,0,0,751.451923076923,111.548076923077,863,0,0,0,0,0,863,884.846538461539,0,0,0
63,21.4,1,1,0,0,1,0,NA,2296.08,0,NA,0,0,"",30,0,942.69,642,0,0,0,0,0,0,0,0,0,0,599.981538461538,42.0184615384615,642,0,0,0,0,0,642,686.155384615385,0,0,0
18,0,0,0,1,0,0,6047,NA,0,0,320,0,0,"",0,314,314,0,0,0,0,70,0,0,0,0,0,68.6,350.84875,0,0,277.85,0,68.59875,4.4,277.85,277.85,277.85,0,0,0
61,0,1,1,0,0,1,0,NA,225.5,0,NA,0,0,"",0,0,8,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,255.186538461538,0,0,0
33,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,448.25,448.25,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
61,0,1,1,0,0,1,0,NA,1201,0,NA,0,0,"",25,0,96,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,273.946153846154,0,0,0
59,17.0714285714286,0,1,0,0,1,0,NA,96,0,NA,0,0,"",42,0,985.49,717,0,0,0,0,0,0,0,0,0,0,659.994230769231,57.0057692307693,717,0,0,0,0,0,717,718.846153846154,0,0,0
30,0,0,0,1,0,0,40000,NA,0,0,0,0,0,"",5,0,48,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
30,0,0,1,0,0,0,0,NA,0,0,1660,0,0,"",30,0,311,0,0,0,0,0,0,0,0,0,0,0,345.27625,0,0,250.85,0,90.47625,3.95,250.85,250.85,250.85,0,0,0
30,0,0,1,0,0,0,0,NA,311,0,1660,0,0,"",30,0,0,0,0,0,0,0,0,0,0,0,0,0,345.27625,0,0,250.85,0,90.47625,3.95,250.85,250.85,256.830769230769,0,0,0
25,28.8461538461538,0,1,0,1,1,18000,1,400,1,NA,1,1,"1",26,78,757.22,750,0,19,0,0,0,0,129.67,0,0,0,821.896923076923,69.1730769230769,750,0,0,0,3.95,0,750,757.692307692308,98.98,38.14,0
26,26.6666666666667,0,1,0,1,1,54015,1,750,1,NA,1,1,"1",15,0,400,400,0,0,0,0,0,0,0,0,0,0,547.027038461538,5.45296153846153,400,0,49.55,0,3.95,49.55,449.55,463.973076923077,98.98,0,0
49,0,0,1,0,0,1,0,NA,345,0,NA,0,0,"",6,0,538.98,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,257.484615384615,0,0,0
55,0,0,1,0,0,0,0,NA,579,0,0,0,0,"",0,0,345,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,261.984615384615,0,0,0
27,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",0,0,2,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
42,10.65,0,1,0,1,0,0,8,605,1,0,1,0,"8",60,741,1678.2,639,0,0,0,0,0,0,0,0,0,0,700.481538461538,41.4484615384615,639,0,0,0,3.95,0,639,650.634615384615,98.98,0,0
41,0,0,1,0,1,0,0,8,1214,1,0,1,0,"8",30,27.59,587.3,0,0,27.59,0,0,0,0,27.59,0,0,0,353.78,0,0,250.85,0,0,3.95,250.85,250.85,274.196153846154,98.98,0,0
49,30.3,0,1,0,1,1,0,18,1166,1,NA,1,0,"",50,0,1241.4,1515,0,0,0,0,0,0,0,0,0,0,1185.18269230769,329.817307692308,1515,0,0,0,0,0,1515,1537.42307692308,0,0,0
44,29,0,1,0,1,0,0,18,1521,1,0,1,0,"",40,0,967.83,1160,0,0,0,0,0,0,0,0,0,0,945.557692307692,214.442307692308,1160,0,0,0,0,0,1160,1189.25,0,0,0
18,0,0,1,0,1,0,0,18,2687,1,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,302.523076923077,0,0,0
22,23.6842105263158,0,0,1,0,0,0,NA,0,0,0,0,0,"",38,0,792.79,900,0,0,0,0,0,0,0,0,0,0,774.057692307692,125.942307692308,900,0,0,0,0,0,900,900,0,0,0
51,25,0,1,0,1,1,0,12,5754,1,NA,1,0,"12",16,18,418,400,0,0,0,0,0,0,0,0,0,0,547.027038461538,5.45296153846153,400,49.55,0,0,3.95,49.55,449.55,560.203846153846,98.98,0,0
54,95.9,0,1,0,1,1,0,12,400,1,NA,1,0,"12",60,0,3692.16,5754,0,0,0,0,0,0,0,0,0,0,3682.06538461538,2071.93461538462,5754,0,0,0,0,0,5754,5761.69230769231,0,0,0
26,0,0,0,1,0,0,0,NA,0,0,0,0,0,"",14,0,77,0,0,0,0,0,0,0,0,0,0,0,282.25,0,0,277.85,0,0,4.4,277.85,277.85,277.85,0,0,0
61,34.4583333333333,1,1,0,0,1,0,NA,1534,0,NA,0,0,"",24,0,814.34,827,0,0,0,0,0,0,0,0,0,0,728.951923076923,98.0480769230769,827,0,0,0,0,0,827,856.5,0,0,0
28,42.3,0,1,0,0,0,0,NA,1316,0,0,0,0,"",40,0,1409.24,1692,0,0,0,0,0,0,0,0,0,0,1304.65769230769,387.342307692308,1692,0,0,0,0,0,1692,1717.30769230769,0,0,0
28,34.5789473684211,0,1,0,0,0,13000,NA,1715,0,0,0,0,"",38,0,1066.4,1314,0,0,0,0,0,0,0,0,0,0,996.947692307692,264.492307692308,1314,0,0,0,0,0,1314,1346.98076923077,0,0,52.56
46,36.0666666666667,0,1,0,1,1,0,12,1273.81,3,NA,1,0,"12,14",45,0,1426.25,1623,0,0,0,0,0,0,127.69,0,0,0,1317.86269230769,364.917307692308,1623,0,0,0,0,0,1623,1647.49634615385,59.78,0,0
43,23,0,1,0,1,1,5000,12,1830.02,3,NA,1,0,"12,14",20,0,1234.3,460,0,0,0,0,0,0,0,0,0,0,695.197038461539,10.0129615384615,460,13.55,0,0,3.95,13.55,473.55,508.742692307692,227.71,0,0
17,0,0,1,0,1,0,0,12,3099.83,3,0,1,0,"12,14",0,0,2,0,0,0,0,0,0,0,0,0,0,0,482.51,0,0,250.85,0,0,3.95,250.85,250.85,310.462115384615,227.71,0,0
18,21.2666666666667,0,0,1,0,0,0,NA,0,0,0,0,0,"",15,0,332.76,319,0,0,0,0,0,0,0,0,0,0,455.415846153846,2.68415384615385,319,134.7,0,0,4.4,134.7,453.7,453.7,0,0,0
46,66.25,0,1,0,1,1,0,1,2816.42,1,NA,1,1,"1",48,0,2063.52,3180,0,0,0,0,0,0,0,0,0,0,2243.84230769231,936.157692307692,3180,0,0,0,0,0,3180,3234.16192307692,0,0,0
43,62.5625,0,1,0,1,1,0,1,2897.42,1,NA,1,1,"1",48,0,2011.47,3003,0,0,0,0,0,0,0,0,0,0,2132.33230769231,870.667692307692,3003,0,0,0,0,0,3003,3058.71961538462,0,0,0
34,29.1,0,1,0,0,0,0,NA,302,0,0,0,0,"",40,0,971.39,1164,0,0,0,0,0,0,0,0,0,0,948.257692307692,215.742307692308,1164,0,0,0,0,0,1164,1169.80769230769,0,0,0
32,25.1666666666667,0,1,0,0,0,0,NA,1164,0,0,0,0,"",12,0,302,302,0,0,0,0,0,0,0,0,0,0,414.3,0,302,108.35,0,0,3.95,108.35,410.35,432.734615384615,0,0,0
26,39.85,0,1,0,0,0,38000,NA,1254,0,800,0,0,"",40,0,1252.64,1594,0,0,0,0,0,0,0,0,0,0,1150.83769230769,355.492307692308,1594,0,0,0,0,0,1594,1618.11538461538,0,0,87.67
22,31.35,0,1,0,0,0,0,NA,1594,0,800,0,0,"",40,0,1025.7,1254,0,0,0,0,0,0,0,0,0,0,1009.00769230769,244.992307692308,1254,0,0,0,0,0,1254,1284.65384615385,0,0,0
36,33.8666666666667,0,1,0,0,1,0,NA,840,0,NA,0,0,"",45,0,1205.66,1524,0,0,0,0,0,0,0,0,0,0,1191.25769230769,332.742307692308,1524,0,0,0,0,0,1524,1540.15384615385,0,0,0
49,23.3333333333333,0,1,0,0,1,0,NA,1524,0,NA,0,0,"",36,0,744.77,840,0,0,0,0,0,0,0,0,0,0,737.076923076923,102.923076923077,840,0,0,0,0,0,840,869.307692307692,0,0,0
57,28.5714285714286,0,0,1,0,1,0,NA,0,0,NA,0,0,"",35,0,858.86,1000,0,0,0,0,0,0,0,0,0,0,837.557692307692,162.442307692308,1000,0,0,0,0,0,1000,1000,0,0,0
50,0,0,1,0,1,1,0,15,1147,2,NA,1,0,"",0,0,2,0,0,0,0,0,0,0,272.34,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,272.907692307692,0,0,0
48,36.9354838709677,0,1,0,1,1,0,15,2,2,NA,1,0,"",31,0,968.95,1145,0,0,0,0,0,0,0,0,0,0,935.432692307692,209.567307692308,1145,0,0,0,0,0,1145,1145.03846153846,0,0,0
18,0,0,1,0,1,0,0,15,1149,2,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,272.946153846154,0,0,0
15,0,0,1,0,1,0,0,15,1149,2,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,272.946153846154,0,0,0
32,38.5416666666667,0,1,0,0,1,0,NA,1615,0,NA,0,0,"",48,0,1422.83,1850,0,0,0,0,0,0,0,0,0,0,1405.94230769231,444.057692307692,1850,0,0,0,0,0,1850,1881.05769230769,0,0,0
30,32.6086956521739,0,1,0,0,1,15000,NA,1852,0,NA,0,0,"",46,0,1304.55,1500,0,0,0,0,0,0,0,0,0,0,1100.05769230769,324.942307692308,1500,0,0,0,0,0,1500,1535.61538461538,0,0,75
26,36.6571428571429,0,0,1,0,1,0,NA,0,0,NA,0,0,"",35,0,1044.75,1283,0,0,0,0,0,0,0,0,0,0,1028.58269230769,254.417307692308,1283,0,0,0,0,0,1283,1283,0,0,0
49,58.4545454545455,0,0,1,0,1,0,NA,0,0,NA,0,0,"",55,0,2338.07,3215,0,0,0,0,0,0,0,0,0,0,2265.89230769231,949.107692307692,3215,0,0,0,0,0,3215,3215,0,0,0
49,30.6428571428571,0,0,1,0,1,0,NA,0,0,NA,0,0,"",42,0,1047.38,1287,0,0,0,0,0,0,0,0,0,0,1031.28269230769,255.717307692308,1287,0,0,0,0,0,1287,1287,0,0,0
26,18.6222222222222,0,0,1,0,0,13000,NA,0,0,200,0,0,"",45,0,743.32,838,0,0,0,0,0,0,0,0,0,0,735.826923076923,102.173076923077,838,0,0,0,0,0,838,838,0,0,0
25,36.4864864864865,0,0,1,0,0,35000,NA,0,0,366,0,0,"",37,0,1101.43,1350,0,0,0,0,0,0,0,0,0,0,1019.80769230769,276.192307692308,1350,0,0,0,0,0,1350,1350,0,0,54
27,32.4324324324324,0,0,1,0,0,431,NA,0,0,366,0,0,"",37,0,990.23,1200,0,0,0,0,0,0,0,0,0,0,964.269230769231,227.442307692308,1200,0,0,0,0,0,1200,1200,0,0,8.28846153846154
29,39.1351351351351,0,0,1,0,0,7706,NA,0,0,366,0,0,"",37,0,1154.65,1448,0,0,0,0,0,0,0,0,0,0,1067.55769230769,308.042307692308,1448,0,0,0,0,0,1448,1448,0,0,72.4
31,36.7142857142857,0,0,1,0,0,20000,NA,0,0,366,0,0,"",42,0,1217.74,1542,0,0,0,0,0,0,0,0,0,0,1118.59769230769,338.592307692308,1542,0,0,0,0,0,1542,1542,0,0,84.81
25,52.4054054054054,0,0,1,0,0,3000,NA,0,0,366,0,0,"",37,0,1477.37,1939,0,0,0,0,0,0,0,0,0,0,1404.32,476.987692307692,1939,0,0,0,0,0,1939,1939,0,0,57.6923076923077
29,36.4864864864865,0,0,1,0,0,25000,NA,0,0,366,0,0,"",37,0,1088.88,1350,0,0,0,0,0,0,0,0,0,0,1019.80769230769,276.192307692308,1350,0,0,0,0,0,1350,1350,0,0,54
37,0,0,1,0,0,1,0,NA,0,0,NA,0,0,"",0,0,-58,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,250.85,0,0,0
36,0,0,1,0,0,1,0,NA,-58,0,NA,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.47,0,0,250.85,0,0,3.95,250.85,250.85,249.734615384615,0,6.67,0
65,30.9142857142857,1,0,1,0,1,0,NA,0,0,NA,0,0,"",35,0,1006.6,1082,0,0,0,0,0,0,0,0,0,0,892.907692307692,189.092307692308,1082,0,0,0,0,0,1082,1082,0,0,0
57,0,0,1,0,0,1,0,NA,1506,0,NA,0,0,"",40,0,823.81,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,279.811538461538,0,0,0
51,37.5,0,1,0,0,1,0,NA,963,0,NA,0,0,"",40,0,1193.52,1500,0,0,0,0,0,0,0,0,0,0,1175.05769230769,324.942307692308,1500,0,0,0,0,0,1500,1518.51923076923,0,0,0
18,20,0,0,1,0,0,0,NA,0,0,0,0,0,"",38,0,686.51,760,0,0,0,0,0,0,0,0,0,0,687.076923076923,72.9230769230769,760,0,0,0,0,0,760,760,0,0,0
49,27.4166666666667,0,0,1,0,0,0,NA,0,0,720,0,0,"",36,0,850.32,987,0,0,0,0,0,0,0,0,0,0,828.782692307692,158.217307692308,987,0,0,0,0,0,987,987,0,0,0
55,56.9210526315789,0,1,0,0,1,0,NA,100,0,NA,0,0,"",38,0,1609.35,2163,0,0,0,0,0,0,0,0,0,0,1603.13230769231,559.867692307692,2163,0,0,0,0,0,2163,2164.92307692308,0,0,0
58,0,0,1,0,0,1,4123,NA,2163,0,NA,0,0,"",0,0,100,0,0,0,0,0,0,0,0,0,0,0,254.8,0,0,250.85,0,0,3.95,250.85,250.85,292.446153846154,0,0,0
26,26.1904761904762,0,0,1,0,0,32000,NA,0,0,0,0,0,"",21,0,525.73,550,0,0,0,0,0,0,0,0,0,0,525.461538461538,24.5384615384615,550,0,0,0,0,0,550,550,0,0,0
54,41.65,0,0,1,0,1,0,NA,0,0,NA,0,0,"",40,0,1410.85,1666,0,0,0,0,0,0,0,0,0,0,1287.10769230769,378.892307692308,1666,0,0,0,0,0,1666,1666,0,0,0
48,51.3783783783784,0,0,0,1,1,0,12,0,1,NA,1,0,"12",37,534.51,1926.93,1901,0,140,0,0,0,0,169.54,0,0,0,1438.07230769231,462.927692307692,1901,0,0,0,0,0,1901,1901,0,0,0
50,0,0,0,1,0,0,0,NA,0,0,306,0,0,"",20,0,507.21,0,0,0,0,0,0,0,0,0,0,0,350.84875,0,0,277.85,0,68.59875,4.4,277.85,277.85,277.85,0,0,0
26,31.2903225806452,0,1,0,1,0,0,0,2135,1,0,1,1,"0",31,0,839.33,970,0,0,0,0,0,0,0,0,0,0,897.990576923077,152.692307692308,970,0,0,0,3.95,0,970,1011.05769230769,76.7328846153846,0,0
27,35.5833333333333,0,1,0,1,0,0,0,970.27,1,0,1,1,"0",60,0,1592.56,2135,0,0,0,0,0,0,0,0,0,0,1585.49230769231,549.507692307692,2135,0,0,0,0,0,2135,2153.65903846154,0,0,0
61,32.76,1,0,1,0,1,0,NA,0,0,NA,0,0,"",25,0,776.64,819,0,0,0,0,0,0,0,0,0,0,723.951923076923,95.0480769230769,819,0,0,0,0,0,819,819,0,0,0
46,28,0,1,0,1,1,0,1,2012.9,1,NA,1,1,"1",5,0,146,140,0,0,0,0,0,0,0,0,0,0,448.48,0,140,0,205.55,0,3.95,205.55,345.55,384.259615384615,98.98,0,0
41,44.8333333333333,0,1,0,1,1,0,2,54.1400000000003,2,NA,1,1,"2,4",60,0,1932.38,2690,0,0,0,0,0,0,0,0,0,0,1935.14230769231,754.857692307692,2690,0,0,0,0,0,2690,2691.04115384615,0,0,0
40,0,0,1,0,1,1,0,2,2694.2,2,NA,1,1,"2,4",3,168,222.14,0,0,168,0,0,0,0,0,0,0,0,452.76,0,0,0,250.85,0,3.95,250.85,250.85,302.661538461538,197.96,0,0
